date,exdate,strike_price,best_bid,best_offer,cp_flag,volume
2026-01-06,2026-01-13,6414000,499.2,499.2,C,0
2026-01-06,2026-01-13,6415000,498.03,498.03,C,0
2026-01-06,2026-01-13,6416000,497.1,497.1,C,0
2026-01-06,2026-01-13,6417000,496.17,496.17,C,0
2026-01-06,2026-01-13,6418000,495.24,495.24,C,0
2026-01-06,2026-01-13,6419000,494.07,494.07,C,0
2026-01-06,2026-01-13,6420000,493.14,493.14,C,0
2026-01-06,2026-01-13,6421000,492.21,492.21,C,0
2026-01-06,2026-01-13,6422000,491.04,491.04,C,0
2026-01-06,2026-01-13,6423000,490.11,490.11,C,0
2026-01-06,2026-01-13,6424000,489.18,489.18,C,0
2026-01-06,2026-01-13,6425000,488.24,488.24,C,0
2026-01-06,2026-01-13,6426000,487.08,487.08,C,0
2026-01-06,2026-01-13,6427000,486.14,486.14,C,0
2026-01-06,2026-01-13,6428000,485.21,485.21,C,0
2026-01-06,2026-01-13,6429000,484.05,484.05,C,0
2026-01-06,2026-01-13,6430000,483.11,483.11,C,0
2026-01-06,2026-01-13,6431000,482.18,482.18,C,0
2026-01-06,2026-01-13,6432000,481.25,481.25,C,0
2026-01-06,2026-01-13,6433000,480.08,480.08,C,0
2026-01-06,2026-01-13,6434000,479.15,479.15,C,0
2026-01-06,2026-01-13,6435000,478.22,478.22,C,0
2026-01-06,2026-01-13,6436000,477.05,477.05,C,0
2026-01-06,2026-01-13,6437000,476.12,476.12,C,0
2026-01-06,2026-01-13,6438000,475.19,475.19,C,0
2026-01-06,2026-01-13,6439000,474.26,474.26,C,0
2026-01-06,2026-01-13,6440000,473.09,473.09,C,0
2026-01-06,2026-01-13,6441000,472.16,472.16,C,0
2026-01-06,2026-01-13,6442000,471.22,471.22,C,0
2026-01-06,2026-01-13,6443000,470.06,470.06,C,0
2026-01-06,2026-01-13,6444000,469.13,469.13,C,0
2026-01-06,2026-01-13,6445000,468.19,468.19,C,0
2026-01-06,2026-01-13,6446000,467.26,467.26,C,0
2026-01-06,2026-01-13,6447000,466.1,466.1,C,0
2026-01-06,2026-01-13,6448000,465.16,465.16,C,0
2026-01-06,2026-01-13,6449000,464.23,464.23,C,0
2026-01-06,2026-01-13,6450000,463.07,463.07,C,0
2026-01-06,2026-01-13,6451000,462.13,462.13,C,0
2026-01-06,2026-01-13,6452000,461.2,461.2,C,0
2026-01-06,2026-01-13,6453000,460.27,460.27,C,0
2026-01-06,2026-01-13,6454000,459.1,459.1,C,0
2026-01-06,2026-01-13,6455000,458.17,458.17,C,0
2026-01-06,2026-01-13,6456000,457.24,457.24,C,0
2026-01-06,2026-01-13,6457000,456.07,456.07,C,0
2026-01-06,2026-01-13,6458000,455.14,455.14,C,0
2026-01-06,2026-01-13,6459000,454.21,454.21,C,0
2026-01-06,2026-01-13,6460000,453.28,453.28,C,0
2026-01-06,2026-01-13,6461000,452.11,452.11,C,0
2026-01-06,2026-01-13,6462000,451.18,451.18,C,0
2026-01-06,2026-01-13,6463000,450.25,450.25,C,0
2026-01-06,2026-01-13,6464000,449.08,449.08,C,0
2026-01-06,2026-01-13,6465000,448.15,448.15,C,0
2026-01-06,2026-01-13,6466000,447.22,447.22,C,0
2026-01-06,2026-01-13,6467000,446.29,446.29,C,0
2026-01-06,2026-01-13,6468000,445.12,445.12,C,0
2026-01-06,2026-01-13,6469000,444.19,444.19,C,0
2026-01-06,2026-01-13,6470000,443.26,443.26,C,0
2026-01-06,2026-01-13,6471000,442.09,442.09,C,0
2026-01-06,2026-01-13,6472000,441.16,441.16,C,0
2026-01-06,2026-01-13,6473000,440.23,440.23,C,0
2026-01-06,2026-01-13,6474000,439.3,439.3,C,0
2026-01-06,2026-01-13,6475000,438.13,438.13,C,0
2026-01-06,2026-01-13,6476000,437.2,437.2,C,0
2026-01-06,2026-01-13,6477000,436.27,436.27,C,0
2026-01-06,2026-01-13,6478000,435.1,435.1,C,0
2026-01-06,2026-01-13,6479000,434.17,434.17,C,0
2026-01-06,2026-01-13,6480000,433.24,433.24,C,0
2026-01-06,2026-01-13,6481000,432.31,432.31,C,0
2026-01-06,2026-01-13,6482000,431.14,431.14,C,0
2026-01-06,2026-01-13,6483000,430.21,430.21,C,0
2026-01-06,2026-01-13,6484000,429.28,429.28,C,0
2026-01-06,2026-01-13,6485000,428.11,428.11,C,0
2026-01-06,2026-01-13,6486000,427.18,427.18,C,0
2026-01-06,2026-01-13,6487000,426.25,426.25,C,0
2026-01-06,2026-01-13,6488000,425.32,425.32,C,0
2026-01-06,2026-01-13,6489000,424.15,424.15,C,0
2026-01-06,2026-01-13,6490000,423.22,423.22,C,0
2026-01-06,2026-01-13,6491000,422.29,422.29,C,0
2026-01-06,2026-01-13,6492000,421.13,421.13,C,0
2026-01-06,2026-01-13,6493000,420.19,420.19,C,0
2026-01-06,2026-01-13,6494000,419.26,419.26,C,0
2026-01-06,2026-01-13,6495000,418.33,418.33,C,0
2026-01-06,2026-01-13,6496000,417.17,417.17,C,0
2026-01-06,2026-01-13,6497000,416.24,416.24,C,0
2026-01-06,2026-01-13,6498000,415.3,415.3,C,0
2026-01-06,2026-01-13,6499000,414.14,414.14,C,0
2026-01-06,2026-01-13,6500000,413.21,413.21,C,0
2026-01-06,2026-01-13,6501000,412.28,412.28,C,0
2026-01-06,2026-01-13,6502000,411.35,411.35,C,0
2026-01-06,2026-01-13,6503000,410.18,410.18,C,0
2026-01-06,2026-01-13,6504000,409.25,409.25,C,0
2026-01-06,2026-01-13,6505000,408.32,408.32,C,0
2026-01-06,2026-01-13,6506000,407.39,407.39,C,0
2026-01-06,2026-01-13,6507000,406.22,406.22,C,0
2026-01-06,2026-01-13,6508000,405.29,405.29,C,0
2026-01-06,2026-01-13,6509000,404.36,404.36,C,0
2026-01-06,2026-01-13,6510000,403.2,403.2,C,0
2026-01-06,2026-01-13,6511000,402.26,402.26,C,0
2026-01-06,2026-01-13,6512000,401.33,401.33,C,0
2026-01-06,2026-01-13,6513000,400.4,400.4,C,0
2026-01-06,2026-01-13,6514000,399.24,399.24,C,0
2026-01-06,2026-01-13,6515000,398.31,398.31,C,0
2026-01-06,2026-01-13,6516000,397.38,397.38,C,0
2026-01-06,2026-01-13,6517000,396.21,396.21,C,0
2026-01-06,2026-01-13,6518000,395.28,395.28,C,0
2026-01-06,2026-01-13,6519000,394.35,394.35,C,0
2026-01-06,2026-01-13,6520000,393.42,393.42,C,0
2026-01-06,2026-01-13,6521000,392.26,392.26,C,0
2026-01-06,2026-01-13,6522000,391.33,391.33,C,0
2026-01-06,2026-01-13,6523000,390.39,390.39,C,0
2026-01-06,2026-01-13,6524000,389.23,389.23,C,0
2026-01-06,2026-01-13,6525000,388.3,388.3,C,0
2026-01-06,2026-01-13,6526000,387.37,387.37,C,0
2026-01-06,2026-01-13,6527000,386.44,386.44,C,0
2026-01-06,2026-01-13,6528000,385.28,385.28,C,0
2026-01-06,2026-01-13,6529000,384.34,384.34,C,0
2026-01-06,2026-01-13,6530000,383.41,383.41,C,0
2026-01-06,2026-01-13,6531000,382.25,382.25,C,0
2026-01-06,2026-01-13,6532000,381.32,381.32,C,0
2026-01-06,2026-01-13,6533000,380.39,380.39,C,0
2026-01-06,2026-01-13,6534000,379.46,379.46,C,0
2026-01-06,2026-01-13,6535000,378.3,378.3,C,0
2026-01-06,2026-01-13,6536000,377.37,377.37,C,0
2026-01-06,2026-01-13,6537000,376.44,376.44,C,0
2026-01-06,2026-01-13,6538000,375.27,375.27,C,0
2026-01-06,2026-01-13,6539000,374.34,374.34,C,0
2026-01-06,2026-01-13,6540000,373.41,373.41,C,0
2026-01-06,2026-01-13,6541000,372.48,372.48,C,0
2026-01-06,2026-01-13,6542000,371.32,371.32,C,0
2026-01-06,2026-01-13,6543000,370.39,370.39,C,0
2026-01-06,2026-01-13,6544000,369.46,369.46,C,0
2026-01-06,2026-01-13,6545000,368.3,368.3,C,0
2026-01-06,2026-01-13,6546000,367.37,367.37,C,0
2026-01-06,2026-01-13,6547000,366.44,366.44,C,0
2026-01-06,2026-01-13,6548000,365.51,365.51,C,0
2026-01-06,2026-01-13,6549000,364.34,364.34,C,0
2026-01-06,2026-01-13,6550000,363.41,363.41,C,0
2026-01-06,2026-01-13,6551000,362.48,362.48,C,0
2026-01-06,2026-01-13,6552000,361.32,361.32,C,0
2026-01-06,2026-01-13,6553000,360.39,360.39,C,0
2026-01-06,2026-01-13,6554000,359.46,359.46,C,0
2026-01-06,2026-01-13,6555000,358.53,358.53,C,0
2026-01-06,2026-01-13,6556000,357.37,357.37,C,0
2026-01-06,2026-01-13,6557000,356.44,356.44,C,0
2026-01-06,2026-01-13,6558000,355.51,355.51,C,0
2026-01-06,2026-01-13,6559000,354.35,354.35,C,0
2026-01-06,2026-01-13,6560000,353.42,353.42,C,0
2026-01-06,2026-01-13,6561000,352.49,352.49,C,0
2026-01-06,2026-01-13,6562000,351.56,351.56,C,0
2026-01-06,2026-01-13,6563000,350.4,350.4,C,0
2026-01-06,2026-01-13,6564000,349.47,349.47,C,0
2026-01-06,2026-01-13,6565000,348.55,348.55,C,0
2026-01-06,2026-01-13,6566000,347.38,347.38,C,0
2026-01-06,2026-01-13,6567000,346.46,346.46,C,0
2026-01-06,2026-01-13,6568000,345.53,345.53,C,0
2026-01-06,2026-01-13,6569000,344.6,344.6,C,0
2026-01-06,2026-01-13,6570000,343.44,343.44,C,0
2026-01-06,2026-01-13,6571000,342.51,342.51,C,0
2026-01-06,2026-01-13,6572000,341.58,341.58,C,0
2026-01-06,2026-01-13,6573000,340.42,340.42,C,0
2026-01-06,2026-01-13,6574000,339.49,339.49,C,0
2026-01-06,2026-01-13,6575000,338.56,338.56,C,0
2026-01-06,2026-01-13,6576000,337.63,337.63,C,0
2026-01-06,2026-01-13,6577000,336.47,336.47,C,0
2026-01-06,2026-01-13,6578000,335.55,335.55,C,0
2026-01-06,2026-01-13,6579000,334.62,334.62,C,0
2026-01-06,2026-01-13,6580000,333.46,333.46,C,0
2026-01-06,2026-01-13,6581000,332.53,332.53,C,0
2026-01-06,2026-01-13,6582000,331.6,331.6,C,0
2026-01-06,2026-01-13,6583000,330.67,330.67,C,0
2026-01-06,2026-01-13,6584000,329.52,329.52,C,0
2026-01-06,2026-01-13,6585000,328.59,328.59,C,0
2026-01-06,2026-01-13,6586000,327.66,327.66,C,0
2026-01-06,2026-01-13,6587000,326.5,326.5,C,0
2026-01-06,2026-01-13,6588000,325.57,325.57,C,0
2026-01-06,2026-01-13,6589000,324.65,324.65,C,0
2026-01-06,2026-01-13,6590000,323.72,323.72,C,0
2026-01-06,2026-01-13,6591000,322.56,322.56,C,0
2026-01-06,2026-01-13,6592000,321.63,321.63,C,0
2026-01-06,2026-01-13,6593000,320.71,320.71,C,0
2026-01-06,2026-01-13,6594000,319.55,319.55,C,0
2026-01-06,2026-01-13,6595000,318.62,318.62,C,0
2026-01-06,2026-01-13,6596000,317.7,317.7,C,0
2026-01-06,2026-01-13,6597000,316.77,316.77,C,0
2026-01-06,2026-01-13,6598000,315.61,315.61,C,0
2026-01-06,2026-01-13,6599000,314.68,314.68,C,0
2026-01-06,2026-01-13,6600000,313.76,313.76,C,0
2026-01-06,2026-01-13,6601000,312.83,312.83,C,0
2026-01-06,2026-01-13,6602000,311.67,311.67,C,0
2026-01-06,2026-01-13,6603000,310.75,310.75,C,0
2026-01-06,2026-01-13,6604000,309.82,309.82,C,0
2026-01-06,2026-01-13,6605000,308.67,308.67,C,0
2026-01-06,2026-01-13,6606000,307.74,307.74,C,0
2026-01-06,2026-01-13,6607000,306.82,306.82,C,0
2026-01-06,2026-01-13,6608000,305.89,305.89,C,0
2026-01-06,2026-01-13,6609000,304.73,304.73,C,0
2026-01-06,2026-01-13,6610000,303.81,303.81,C,0
2026-01-06,2026-01-13,6611000,302.88,302.88,C,0
2026-01-06,2026-01-13,6612000,301.73,301.73,C,0
2026-01-06,2026-01-13,6613000,300.8,300.8,C,0
2026-01-06,2026-01-13,6614000,299.88,299.88,C,0
2026-01-06,2026-01-13,6615000,298.95,298.95,C,0
2026-01-06,2026-01-13,6616000,297.8,297.8,C,0
2026-01-06,2026-01-13,6617000,296.87,296.87,C,0
2026-01-06,2026-01-13,6618000,295.95,295.95,C,0
2026-01-06,2026-01-13,6619000,294.79,294.79,C,0
2026-01-06,2026-01-13,6620000,293.87,293.87,C,0
2026-01-06,2026-01-13,6621000,292.95,292.95,C,0
2026-01-06,2026-01-13,6622000,292.02,292.02,C,0
2026-01-06,2026-01-13,6623000,290.87,290.87,C,0
2026-01-06,2026-01-13,6624000,289.95,289.95,C,0
2026-01-06,2026-01-13,6625000,289.02,289.02,C,0
2026-01-06,2026-01-13,6626000,287.87,287.87,C,0
2026-01-06,2026-01-13,6627000,286.95,286.95,C,0
2026-01-06,2026-01-13,6628000,286.02,286.02,C,0
2026-01-06,2026-01-13,6629000,285.1,285.1,C,0
2026-01-06,2026-01-13,6630000,283.95,283.95,C,0
2026-01-06,2026-01-13,6631000,283.03,283.03,C,0
2026-01-06,2026-01-13,6632000,282.1,282.1,C,0
2026-01-06,2026-01-13,6633000,280.95,280.95,C,0
2026-01-06,2026-01-13,6634000,280.03,280.03,C,0
2026-01-06,2026-01-13,6635000,279.11,279.11,C,0
2026-01-06,2026-01-13,6636000,278.19,278.19,C,0
2026-01-06,2026-01-13,6637000,277.03,277.03,C,0
2026-01-06,2026-01-13,6638000,276.11,276.11,C,0
2026-01-06,2026-01-13,6639000,275.19,275.19,C,0
2026-01-06,2026-01-13,6640000,274.04,274.04,C,0
2026-01-06,2026-01-13,6641000,273.12,273.12,C,0
2026-01-06,2026-01-13,6642000,272.2,272.2,C,0
2026-01-06,2026-01-13,6643000,271.28,271.28,C,0
2026-01-06,2026-01-13,6644000,270.13,270.13,C,0
2026-01-06,2026-01-13,6645000,269.21,269.21,C,0
2026-01-06,2026-01-13,6646000,268.29,268.29,C,0
2026-01-06,2026-01-13,6647000,267.14,267.14,C,0
2026-01-06,2026-01-13,6648000,266.22,266.22,C,0
2026-01-06,2026-01-13,6649000,265.3,265.3,C,0
2026-01-06,2026-01-13,6650000,264.38,264.38,C,0
2026-01-06,2026-01-13,6651000,263.24,263.24,C,0
2026-01-06,2026-01-13,6652000,262.32,262.32,C,0
2026-01-06,2026-01-13,6653000,261.4,261.4,C,0
2026-01-06,2026-01-13,6654000,260.25,260.25,C,0
2026-01-06,2026-01-13,6655000,259.33,259.33,C,0
2026-01-06,2026-01-13,6656000,258.42,258.42,C,0
2026-01-06,2026-01-13,6657000,257.5,257.5,C,0
2026-01-06,2026-01-13,6658000,256.35,256.35,C,0
2026-01-06,2026-01-13,6659000,255.44,255.44,C,0
2026-01-06,2026-01-13,6660000,254.52,254.52,C,0
2026-01-06,2026-01-13,6661000,253.37,253.37,C,0
2026-01-06,2026-01-13,6662000,252.46,252.46,C,0
2026-01-06,2026-01-13,6663000,251.54,251.54,C,0
2026-01-06,2026-01-13,6664000,250.63,250.63,C,0
2026-01-06,2026-01-13,6665000,249.48,249.48,C,0
2026-01-06,2026-01-13,6666000,248.57,248.57,C,0
2026-01-06,2026-01-13,6667000,247.65,247.65,C,0
2026-01-06,2026-01-13,6668000,246.51,246.51,C,0
2026-01-06,2026-01-13,6669000,245.59,245.59,C,0
2026-01-06,2026-01-13,6670000,244.68,244.68,C,0
2026-01-06,2026-01-13,6671000,243.77,243.77,C,0
2026-01-06,2026-01-13,6672000,242.62,242.62,C,0
2026-01-06,2026-01-13,6673000,241.71,241.71,C,0
2026-01-06,2026-01-13,6674000,240.8,240.8,C,0
2026-01-06,2026-01-13,6675000,239.66,239.66,C,0
2026-01-06,2026-01-13,6676000,238.74,238.74,C,0
2026-01-06,2026-01-13,6677000,237.83,237.83,C,0
2026-01-06,2026-01-13,6678000,236.92,236.92,C,0
2026-01-06,2026-01-13,6679000,235.78,235.78,C,0
2026-01-06,2026-01-13,6680000,234.87,234.87,C,0
2026-01-06,2026-01-13,6681000,233.96,233.96,C,0
2026-01-06,2026-01-13,6682000,232.82,232.82,C,0
2026-01-06,2026-01-13,6683000,231.91,231.91,C,0
2026-01-06,2026-01-13,6684000,231.0,231.0,C,0
2026-01-06,2026-01-13,6685000,230.09,230.09,C,0
2026-01-06,2026-01-13,6686000,228.95,228.95,C,0
2026-01-06,2026-01-13,6687000,228.05,228.05,C,0
2026-01-06,2026-01-13,6688000,227.14,227.14,C,0
2026-01-06,2026-01-13,6689000,226.0,226.0,C,0
2026-01-06,2026-01-13,6690000,225.09,225.09,C,0
2026-01-06,2026-01-13,6691000,224.19,224.19,C,0
2026-01-06,2026-01-13,6692000,223.28,223.28,C,0
2026-01-06,2026-01-13,6693000,222.15,222.15,C,0
2026-01-06,2026-01-13,6694000,221.24,221.24,C,0
2026-01-06,2026-01-13,6695000,220.33,220.33,C,0
2026-01-06,2026-01-13,6696000,219.2,219.2,C,0
2026-01-06,2026-01-13,6697000,218.3,218.3,C,0
2026-01-06,2026-01-13,6698000,217.39,217.39,C,0
2026-01-06,2026-01-13,6699000,216.49,216.49,C,0
2026-01-06,2026-01-13,6700000,215.36,215.36,C,0
2026-01-06,2026-01-13,6701000,214.45,214.45,C,0
2026-01-06,2026-01-13,6702000,213.55,213.55,C,0
2026-01-06,2026-01-13,6703000,212.65,212.65,C,0
2026-01-06,2026-01-13,6704000,211.52,211.52,C,0
2026-01-06,2026-01-13,6705000,210.62,210.62,C,0
2026-01-06,2026-01-13,6706000,209.71,209.71,C,0
2026-01-06,2026-01-13,6707000,208.59,208.59,C,0
2026-01-06,2026-01-13,6708000,207.69,207.69,C,0
2026-01-06,2026-01-13,6709000,206.79,206.79,C,0
2026-01-06,2026-01-13,6710000,205.89,205.89,C,0
2026-01-06,2026-01-13,6711000,204.76,204.76,C,0
2026-01-06,2026-01-13,6712000,203.86,203.86,C,0
2026-01-06,2026-01-13,6713000,202.97,202.97,C,0
2026-01-06,2026-01-13,6714000,201.84,201.84,C,0
2026-01-06,2026-01-13,6715000,200.95,200.95,C,0
2026-01-06,2026-01-13,6716000,200.05,200.05,C,0
2026-01-06,2026-01-13,6717000,199.15,199.15,C,0
2026-01-06,2026-01-13,6718000,198.03,198.03,C,0
2026-01-06,2026-01-13,6719000,197.14,197.14,C,0
2026-01-06,2026-01-13,6720000,196.24,196.24,C,0
2026-01-06,2026-01-13,6721000,195.12,195.12,C,0
2026-01-06,2026-01-13,6722000,194.23,194.23,C,0
2026-01-06,2026-01-13,6723000,193.34,193.34,C,0
2026-01-06,2026-01-13,6724000,192.44,192.44,C,0
2026-01-06,2026-01-13,6725000,191.33,191.33,C,0
2026-01-06,2026-01-13,6726000,190.44,190.44,C,0
2026-01-06,2026-01-13,6727000,189.55,189.55,C,0
2026-01-06,2026-01-13,6728000,188.43,188.43,C,0
2026-01-06,2026-01-13,6729000,187.54,187.54,C,0
2026-01-06,2026-01-13,6730000,186.66,186.66,C,0
2026-01-06,2026-01-13,6731000,185.77,185.77,C,0
2026-01-06,2026-01-13,6732000,184.66,184.66,C,0
2026-01-06,2026-01-13,6733000,183.77,183.77,C,0
2026-01-06,2026-01-13,6734000,182.88,182.88,C,0
2026-01-06,2026-01-13,6735000,181.77,181.77,C,0
2026-01-06,2026-01-13,6736000,180.89,180.89,C,0
2026-01-06,2026-01-13,6737000,180.0,180.0,C,0
2026-01-06,2026-01-13,6738000,179.12,179.12,C,0
2026-01-06,2026-01-13,6739000,178.02,178.02,C,0
2026-01-06,2026-01-13,6740000,177.13,177.13,C,0
2026-01-06,2026-01-13,6741000,176.25,176.25,C,0
2026-01-06,2026-01-13,6742000,175.15,175.15,C,0
2026-01-06,2026-01-13,6743000,174.27,174.27,C,0
2026-01-06,2026-01-13,6744000,173.39,173.39,C,0
2026-01-06,2026-01-13,6745000,172.51,172.51,C,0
2026-01-06,2026-01-13,6746000,171.41,171.41,C,0
2026-01-06,2026-01-13,6747000,170.53,170.53,C,0
2026-01-06,2026-01-13,6748000,169.66,169.66,C,0
2026-01-06,2026-01-13,6749000,168.56,168.56,C,0
2026-01-06,2026-01-13,6750000,167.69,167.69,C,0
2026-01-06,2026-01-13,6751000,166.81,166.81,C,0
2026-01-06,2026-01-13,6752000,165.94,165.94,C,0
2026-01-06,2026-01-13,6753000,164.85,164.85,C,0
2026-01-06,2026-01-13,6754000,163.97,163.97,C,0
2026-01-06,2026-01-13,6755000,163.1,163.1,C,0
2026-01-06,2026-01-13,6756000,162.01,162.01,C,0
2026-01-06,2026-01-13,6757000,161.14,161.14,C,0
2026-01-06,2026-01-13,6758000,160.28,160.28,C,0
2026-01-06,2026-01-13,6759000,159.41,159.41,C,0
2026-01-06,2026-01-13,6760000,158.32,158.32,C,0
2026-01-06,2026-01-13,6761000,157.46,157.46,C,0
2026-01-06,2026-01-13,6762000,156.59,156.59,C,0
2026-01-06,2026-01-13,6763000,155.51,155.51,C,0
2026-01-06,2026-01-13,6764000,154.65,154.65,C,0
2026-01-06,2026-01-13,6765000,153.78,153.78,C,0
2026-01-06,2026-01-13,6766000,152.92,152.92,C,0
2026-01-06,2026-01-13,6767000,151.85,151.85,C,0
2026-01-06,2026-01-13,6768000,150.99,150.99,C,0
2026-01-06,2026-01-13,6769000,150.13,150.13,C,0
2026-01-06,2026-01-13,6770000,149.06,149.06,C,0
2026-01-06,2026-01-13,6771000,148.2,148.2,C,0
2026-01-06,2026-01-13,6772000,147.34,147.34,C,0
2026-01-06,2026-01-13,6773000,146.49,146.49,C,0
2026-01-06,2026-01-13,6774000,145.42,145.42,C,0
2026-01-06,2026-01-13,6775000,144.57,144.57,C,0
2026-01-06,2026-01-13,6776000,143.72,143.72,C,0
2026-01-06,2026-01-13,6777000,142.65,142.65,C,0
2026-01-06,2026-01-13,6778000,141.81,141.81,C,0
2026-01-06,2026-01-13,6779000,140.96,140.96,C,0
2026-01-06,2026-01-13,6780000,140.11,140.11,C,0
2026-01-06,2026-01-13,6781000,139.05,139.05,C,0
2026-01-06,2026-01-13,6782000,138.21,138.21,C,0
2026-01-06,2026-01-13,6783000,137.36,137.36,C,0
2026-01-06,2026-01-13,6784000,136.31,136.31,C,0
2026-01-06,2026-01-13,6785000,135.47,135.47,C,0
2026-01-06,2026-01-13,6786000,134.63,134.63,C,0
2026-01-06,2026-01-13,6787000,133.79,133.79,C,0
2026-01-06,2026-01-13,6788000,132.74,132.74,C,0
2026-01-06,2026-01-13,6789000,131.91,131.91,C,0
2026-01-06,2026-01-13,6790000,131.07,131.07,C,0
2026-01-06,2026-01-13,6791000,130.03,130.03,C,0
2026-01-06,2026-01-13,6792000,129.2,129.2,C,0
2026-01-06,2026-01-13,6793000,128.37,128.37,C,0
2026-01-06,2026-01-13,6794000,127.53,127.53,C,0
2026-01-06,2026-01-13,6795000,126.5,126.5,C,0
2026-01-06,2026-01-13,6796000,125.67,125.67,C,0
2026-01-06,2026-01-13,6797000,124.85,124.85,C,0
2026-01-06,2026-01-13,6798000,123.82,123.82,C,0
2026-01-06,2026-01-13,6799000,122.99,122.99,C,0
2026-01-06,2026-01-13,6800000,122.17,122.17,C,0
2026-01-06,2026-01-13,6801000,121.35,121.35,C,0
2026-01-06,2026-01-13,6802000,120.33,120.33,C,0
2026-01-06,2026-01-13,6803000,119.51,119.51,C,0
2026-01-06,2026-01-13,6804000,118.69,118.69,C,0
2026-01-06,2026-01-13,6805000,117.88,117.88,C,0
2026-01-06,2026-01-13,6806000,116.86,116.86,C,0
2026-01-06,2026-01-13,6807000,116.05,116.05,C,0
2026-01-06,2026-01-13,6808000,115.24,115.24,C,0
2026-01-06,2026-01-13,6809000,114.23,114.23,C,0
2026-01-06,2026-01-13,6810000,113.42,113.42,C,0
2026-01-06,2026-01-13,6811000,112.62,112.62,C,0
2026-01-06,2026-01-13,6812000,111.82,111.82,C,0
2026-01-06,2026-01-13,6813000,110.81,110.81,C,0
2026-01-06,2026-01-13,6814000,110.01,110.01,C,0
2026-01-06,2026-01-13,6815000,109.21,109.21,C,0
2026-01-06,2026-01-13,6816000,108.22,108.22,C,0
2026-01-06,2026-01-13,6817000,107.42,107.42,C,0
2026-01-06,2026-01-13,6818000,106.63,106.63,C,0
2026-01-06,2026-01-13,6819000,105.84,105.84,C,0
2026-01-06,2026-01-13,6820000,104.85,104.85,C,0
2026-01-06,2026-01-13,6821000,104.06,104.06,C,0
2026-01-06,2026-01-13,6822000,103.28,103.28,C,0
2026-01-06,2026-01-13,6823000,102.3,102.3,C,0
2026-01-06,2026-01-13,6824000,101.51,101.51,C,0
2026-01-06,2026-01-13,6825000,100.73,100.73,C,0
2026-01-06,2026-01-13,6826000,99.95,99.95,C,0
2026-01-06,2026-01-13,6827000,98.98,98.98,C,0
2026-01-06,2026-01-13,6828000,98.21,98.21,C,0
2026-01-06,2026-01-13,6829000,97.43,97.43,C,0
2026-01-06,2026-01-13,6830000,96.47,96.47,C,0
2026-01-06,2026-01-13,6831000,95.7,95.7,C,0
2026-01-06,2026-01-13,6832000,94.93,94.93,C,0
2026-01-06,2026-01-13,6833000,94.17,94.17,C,0
2026-01-06,2026-01-13,6834000,93.22,93.22,C,0
2026-01-06,2026-01-13,6835000,92.45,92.45,C,0
2026-01-06,2026-01-13,6836000,91.7,91.7,C,0
2026-01-06,2026-01-13,6837000,90.75,90.75,C,0
2026-01-06,2026-01-13,6838000,90.0,90.0,C,0
2026-01-06,2026-01-13,6839000,89.24,89.24,C,0
2026-01-06,2026-01-13,6840000,88.49,88.49,C,0
2026-01-06,2026-01-13,6841000,87.56,87.56,C,0
2026-01-06,2026-01-13,6842000,86.81,86.81,C,0
2026-01-06,2026-01-13,6843000,86.07,86.07,C,0
2026-01-06,2026-01-13,6844000,85.14,85.14,C,0
2026-01-06,2026-01-13,6845000,84.4,84.4,C,0
2026-01-06,2026-01-13,6846000,83.67,83.67,C,0
2026-01-06,2026-01-13,6847000,82.93,82.93,C,0
2026-01-06,2026-01-13,6848000,82.02,82.02,C,0
2026-01-06,2026-01-13,6849000,81.29,81.29,C,0
2026-01-06,2026-01-13,6850000,80.56,80.56,C,0
2026-01-06,2026-01-13,6851000,79.65,79.65,C,0
2026-01-06,2026-01-13,6852000,78.93,78.93,C,0
2026-01-06,2026-01-13,6853000,78.21,78.21,C,0
2026-01-06,2026-01-13,6854000,77.5,77.5,C,0
2026-01-06,2026-01-13,6855000,76.6,76.6,C,0
2026-01-06,2026-01-13,6856000,75.89,75.89,C,0
2026-01-06,2026-01-13,6857000,75.18,75.18,C,0
2026-01-06,2026-01-13,6858000,74.3,74.3,C,0
2026-01-06,2026-01-13,6859000,73.59,73.59,C,0
2026-01-06,2026-01-13,6860000,72.89,72.89,C,0
2026-01-06,2026-01-13,6861000,72.19,72.19,C,0
2026-01-06,2026-01-13,6862000,71.32,71.32,C,0
2026-01-06,2026-01-13,6863000,70.63,70.63,C,0
2026-01-06,2026-01-13,6864000,69.94,69.94,C,0
2026-01-06,2026-01-13,6865000,69.08,69.08,C,0
2026-01-06,2026-01-13,6866000,68.39,68.39,C,0
2026-01-06,2026-01-13,6867000,67.71,67.71,C,0
2026-01-06,2026-01-13,6868000,67.03,67.03,C,0
2026-01-06,2026-01-13,6869000,66.18,66.18,C,0
2026-01-06,2026-01-13,6870000,65.51,65.51,C,0
2026-01-06,2026-01-13,6871000,64.84,64.84,C,0
2026-01-06,2026-01-13,6872000,64.0,64.0,C,0
2026-01-06,2026-01-13,6873000,63.34,63.34,C,0
2026-01-06,2026-01-13,6874000,62.68,62.68,C,0
2026-01-06,2026-01-13,6875000,62.02,62.02,C,0
2026-01-06,2026-01-13,6876000,61.2,61.2,C,0
2026-01-06,2026-01-13,6877000,60.54,60.54,C,0
2026-01-06,2026-01-13,6878000,59.89,59.89,C,0
