date,exdate,cp_flag,strike_price,best_bid,best_offer,volume,optionid,index_flag,issuer,exercise_style
2025-03-31,2025-03-31,P,70000,0,0.53,2,161020946,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-03-31,P,71000,0,0.53,2,162126376,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-03-31,P,72000,0,0.53,2,161020947,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-03-31,P,73000,0,0.53,2,161020948,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-03-31,P,74000,0,0.53,0,161020949,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-03-31,P,75000,0,0.29,2,161020950,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-03-31,P,76000,0,0.53,2,161020951,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-03-31,P,77000,0,0.4,2,161020952,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-03-31,P,78000,0,0.53,0,161020953,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-03-31,P,79000,0,0.53,0,161020954,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-03-31,P,80000,0,0.37,0,161020955,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-03-31,P,81000,0,0.43,0,161020956,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-03-31,P,82000,0,0.01,0,161020957,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-03-31,P,83000,0,0.09,0,161020958,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-03-31,P,84000,0,0.5,0,161020959,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-03-31,P,85000,0,0.2,0,161020960,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-03-31,P,86000,0,0.01,4,161020961,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-03-31,P,87000,0,0.53,50,161020962,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-03-31,P,88000,0,0.01,2,161020963,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-03-31,P,89000,0,0.03,3,161020964,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-03-31,P,90000,0.01,0.05,5,161020965,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-03-31,P,91000,0.01,0.01,98,161020966,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-03-31,P,92000,0.01,0.01,236,161020967,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-03-31,P,93000,0.01,0.02,1725,161020968,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-03-31,P,94000,0.36,0.72,72,161020969,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-03-31,P,95000,1.13,1.86,62,161020970,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-03-31,P,96000,1.71,2.84,0,161020971,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-03-31,P,97000,2.57,4.25,0,161020972,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-03-31,P,98000,3.35,5.35,0,161020973,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-03-31,P,99000,4.7,5.9,0,161020974,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,100000,0.01,0.03,60,167414240,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,101000,0.01,0.03,2,168257698,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,102000,0.01,0.03,8,168257699,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,103000,0,0.24,0,168257700,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,104000,0,0.63,0,168257701,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,105000,0,0.78,0,167414241,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,106000,0,0.63,0,168257702,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,107000,0,0.63,0,168339313,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,110000,0,0.78,0,167414242,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,115000,0,0.6,0,167414243,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,50000,42.3,45.55,0,167414244,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,55000,36.65,40.55,0,167414245,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,60000,31.95,34.95,0,167414246,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,65000,27,30.05,0,167414247,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,70000,22.85,24.75,0,167414248,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,75000,18.25,19.1,0,167414249,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,78000,15.3,16.05,0,168029616,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,79000,14.3,15.45,0,167861751,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,80000,13.3,14.2,0,167414250,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,81000,12.25,12.95,0,167414251,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,82000,11.3,12.1,0,167414252,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,83000,10.25,10.95,0,167414253,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,83500,9.8,10.45,1,167375869,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,84000,9.25,10.2,0,167375870,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,84500,8.75,9.65,3,167375871,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,85000,8.3,9.25,1,167375872,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,85500,7.9,8.5,0,167375873,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,86000,7.3,7.95,0,167375874,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,86500,6.75,7.65,0,167375875,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,87000,6.3,6.8,0,167375876,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,87500,5.8,6.85,0,167375877,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,88000,5.35,6,0,167375878,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,88500,4.85,5.35,0,167375879,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,89000,4.4,4.85,0,167375880,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,89500,4,4.4,1,167375881,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,90000,3.75,3.85,22,167375882,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,90500,3.3,3.4,1,167375883,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,91000,2.87,3.1,27,167375884,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,91500,2.47,2.55,131,167375885,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,92000,2.08,2.16,89,167375886,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,92500,1.72,1.8,53,167375887,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,93000,1.41,1.48,285,167375888,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,93500,1.12,1.18,222,167375889,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,94000,0.87,0.92,831,167375890,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,94500,0.66,0.7,673,167375891,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,95000,0.49,0.52,464,167375892,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,95500,0.35,0.38,155,168029617,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,96000,0.25,0.27,232,167414254,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,96500,0.17,0.19,99,168257703,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,97000,0.12,0.14,30,167414255,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,98000,0.05,0.08,51,167414256,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,C,99000,0.03,0.05,2,167414257,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,100000,6.15,6.85,0,167414258,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,101000,6.95,7.65,0,168257704,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,102000,7.75,8.85,0,168257705,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,103000,9,9.9,0,168257706,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,104000,9.65,10.85,0,168257707,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,105000,10.55,11.95,0,167414259,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,106000,11.85,12.85,0,168257708,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,107000,12.55,13.9,0,168339314,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,110000,15.55,17,0,167414260,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,115000,20.45,21.8,0,167414261,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,50000,0,0.53,0,167414262,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,55000,0,0.53,0,167414263,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,60000,0,0.51,0,167414264,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,65000,0,0.54,0,167414265,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,70000,0,0.42,0,167414266,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,75000,0,0.42,1,167414267,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,78000,0,0.77,0,168029618,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,79000,0,0.03,0,167861752,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,80000,0.01,0.75,5,167414268,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,81000,0,0.78,0,167414269,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,82000,0,0.09,1,167414270,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,83000,0,0.58,2,167414271,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,83500,0,0.58,0,167375893,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,84000,0.01,0.03,0,167375894,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,84500,0.01,0.03,14,167375895,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,85000,0.01,0.03,18,167375896,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,85500,0.01,0.04,4,167375897,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,86000,0.02,0.04,3,167375898,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,86500,0.02,0.05,0,167375899,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,87000,0.03,0.05,25,167375900,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,87500,0.04,0.06,5,167375901,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,88000,0.05,0.08,61,167375902,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,88500,0.07,0.09,28,167375903,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,89000,0.1,0.12,35,167375904,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,89500,0.13,0.15,29,167375905,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,90000,0.17,0.19,146,167375906,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,90500,0.22,0.24,20,167375907,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,91000,0.29,0.31,126,167375908,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,91500,0.37,0.4,92,167375909,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,92000,0.48,0.52,443,167375910,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,92500,0.62,0.66,126,167375911,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,93000,0.8,0.83,1320,167375912,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,93500,1,1.05,111,167375913,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,94000,1.24,1.31,88,167375914,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,94500,1.52,1.6,32,167375915,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,95000,1.82,1.93,48,167375916,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,95500,2.2,2.3,192,168029619,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,96000,2.58,2.79,0,167414272,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,96500,2.97,3.15,0,168257709,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,97000,3.3,3.85,0,167414273,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,98000,4.25,4.8,0,167414274,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-04,P,99000,5.25,5.8,0,167414275,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,100000,0.08,0.11,23,167767853,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,101000,0.05,0.08,0,168257710,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,102000,0.03,0.06,1,168257711,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,103000,0.02,0.05,0,168257712,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,104000,0.01,0.05,0,168257713,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,105000,0.01,0.04,0,167767854,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,110000,0,0.77,0,167767855,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,115000,0,0.37,0,167767856,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,50000,42.4,45.6,0,167767857,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,55000,37.3,40.1,0,167767858,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,60000,32.3,35,0,167767859,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,65000,27.4,30.1,0,167767860,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,70000,22.85,24.6,0,167767861,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,75000,17.7,19.55,0,167767862,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,79000,13.85,15.8,0,167861753,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,80000,13.4,14,77,167767863,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,81000,12.2,13.7,0,167767864,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,82000,11,12.4,0,167767865,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,83000,10.15,11.45,0,167738942,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,83500,9.55,11.35,1,167738943,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,84000,8.9,10.8,0,167738944,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,84500,8.5,10.3,1,167738945,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,85000,8.15,9.5,0,167738946,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,85500,7.5,9.35,0,167738947,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,86000,7.05,9,0,167738948,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,86500,6.95,7.65,10,167738949,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,87000,6.3,7.45,10,167738950,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,87500,6,6.7,0,167738951,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,88000,5.5,6.25,10,167738952,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,88500,5.4,5.55,10,167738953,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,89000,4.9,5.15,51,167738954,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,89500,4.5,4.65,0,167738955,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,90000,4.05,4.45,6,167738956,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,90500,3.65,3.8,0,167738957,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,91000,3.25,3.4,7,167738958,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,91500,2.91,3,8,167738959,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,92000,2.55,2.64,56,167738960,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,92500,2.21,2.32,2,167738961,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,93000,1.91,1.98,100,167738962,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,93500,1.63,1.69,81,167738963,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,94000,1.37,1.44,207,167738964,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,94500,1.14,1.2,38,167738965,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,95000,0.94,0.98,54,167738966,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,95500,0.76,0.81,20,168257714,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,96000,0.61,0.64,77,167767866,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,96500,0.48,0.53,30,168257715,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,97000,0.38,0.41,34,167767867,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,98000,0.22,0.26,10,167767868,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,C,99000,0.14,0.16,10,167767869,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,P,100000,5.85,7.1,0,167767870,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,P,101000,6.25,8.05,0,168257716,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,P,102000,7.3,9.2,0,168257717,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,P,103000,8.45,10.15,0,168257718,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,P,104000,9.45,11.35,0,168257719,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,P,105000,10.35,12.35,0,167767871,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,P,110000,15.4,17.35,0,167767872,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,P,115000,20.55,22.4,0,167767873,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,P,50000,0,0.55,0,167767874,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,P,55000,0,0.59,0,167767875,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,P,60000,0,0.63,0,167767876,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,P,65000,0,0.63,0,167767877,0,SSGA ACTIVE TRUST,A
2025-03-31,2025-04-11,P,70000,0,0.64,0,167767878,0,SSGA ACTIVE TRUST,A
