date,exdate,cp_flag,strike_price,best_bid,best_offer,volume,optionid,index_flag,issuer,exercise_style
2025-04-01,2025-04-04,C,98000,0.04,0.06,31,167414256,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,C,99000,0.02,0.04,12,167414257,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,100000,5.8,6.25,0,167414258,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,101000,6.75,7.25,0,168257704,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,102000,7.85,8.3,0,168257705,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,103000,8.8,9.25,0,168257706,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,104000,9.85,10.25,0,168257707,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,105000,10.8,11.25,0,167414259,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,106000,11.8,12.3,0,168257708,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,107000,12.8,13.25,2,168339314,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,110000,15.8,16.25,0,167414260,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,115000,20.75,21.25,0,167414261,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,50000,0,0.53,0,167414262,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,55000,0,0.53,0,167414263,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,60000,0,0.53,0,167414264,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,65000,0,0.54,0,167414265,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,70000,0,0.6,0,167414266,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,75000,0,0.99,0,167414267,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,78000,0,2,0,168029618,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,79000,0,0.03,0,167861752,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,80000,0.01,0.01,1,167414268,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,81000,0,1.26,0,167414269,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,82000,0,1.01,0,167414270,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,83000,0,0.43,0,167414271,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,83500,0,0.58,0,167375893,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,84000,0.01,0.25,18,167375894,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,84500,0.01,0.03,0,167375895,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,85000,0.01,0.03,5,167375896,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,85500,0.01,0.03,0,167375897,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,86000,0.01,0.03,14,167375898,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,86500,0.02,0.03,0,167375899,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,87000,0.02,0.04,7,167375900,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,87500,0.02,0.04,1,167375901,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,88000,0.03,0.05,39,167375902,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,88500,0.03,0.06,14,167375903,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,89000,0.04,0.07,34,167375904,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,89500,0.06,0.08,9,167375905,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,90000,0.08,0.1,31,167375906,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,90500,0.1,0.12,163,167375907,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,91000,0.14,0.16,2489,167375908,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,91500,0.2,0.22,43,167375909,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,92000,0.27,0.29,159,167375910,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,92500,0.38,0.41,193,167375911,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,93000,0.52,0.54,10251,167375912,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,93500,0.68,0.71,10091,167375913,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,94000,0.88,0.93,63,167375914,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,94500,1.12,1.21,8,167375915,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,95000,1.42,1.52,28,167375916,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,95500,1.77,1.87,72,168029619,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,96000,2.05,2.26,3,167414272,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,96500,2.61,2.7,0,168257709,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,97000,2.79,3.35,0,167414273,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,98000,3.8,4.3,0,167414274,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-04,P,99000,4.8,5.25,2,167414275,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,100000,0.07,0.1,1,167767853,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,101000,0.04,0.07,1,168257710,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,102000,0.03,0.06,0,168257711,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,103000,0.02,0.05,0,168257712,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,104000,0.01,0.04,0,168257713,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,105000,0.01,0.03,2,167767854,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,106000,0.01,0.03,0,168371118,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,107000,0,0.43,0,168371119,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,110000,0,1.27,0,167767855,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,115000,0,2,0,167767856,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,50000,42.75,45.25,0,167767857,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,55000,37.8,40.35,0,167767858,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,60000,32.85,34.75,0,167767859,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,65000,27.8,29.7,0,167767860,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,70000,23.85,24.35,0,167767861,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,75000,18.85,19.4,0,167767862,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,79000,14.8,15.3,0,167861753,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,80000,13.9,14.35,0,167767863,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,81000,12.9,13.4,0,167767864,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,82000,11.9,12.35,0,167767865,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,83000,10.9,11.4,0,167738942,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,83500,10.45,10.85,0,167738943,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,84000,9.95,10.35,0,167738944,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,84500,9.45,9.9,0,167738945,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,85000,8.95,9.45,0,167738946,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,85500,8.35,8.9,0,167738947,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,86000,8,8.45,0,167738948,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,86500,7.55,7.95,0,167738949,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,87000,7,7.5,0,167738950,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,87500,6.55,7,5,167738951,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,88000,6.15,6.5,10,167738952,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,88500,5.55,6.05,13,167738953,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,89000,5.25,5.4,10,167738954,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,89500,4.8,4.95,10,167738955,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,90000,4.35,4.5,21,167738956,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,90500,3.9,4.05,3,167738957,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,91000,3.5,3.65,1,167738958,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,91500,3.1,3.25,3,167738959,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,92000,2.76,2.86,36,167738960,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,92500,2.41,2.49,6,167738961,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,93000,2.07,2.15,132,167738962,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,93500,1.76,1.85,72,167738963,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,94000,1.49,1.54,135,167738964,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,94500,1.27,1.29,62,167738965,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,95000,1.01,1.06,42,167738966,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,95500,0.82,0.87,32,168257714,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,96000,0.65,0.7,42,167767866,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,96500,0.5,0.56,17,168257715,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,97000,0.4,0.44,44,167767867,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,98000,0.23,0.26,20,167767868,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,C,99000,0.13,0.16,18,167767869,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,100000,5.75,6.25,0,167767870,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,101000,6.85,7.25,0,168257716,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,102000,7.75,8.3,0,168257717,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,103000,8.75,9.35,0,168257718,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,104000,9.8,10.25,0,168257719,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,105000,10.85,11.25,0,167767871,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,106000,11.75,12.25,0,168371120,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,107000,12.8,13.25,0,168371121,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,110000,15.8,17.3,0,167767872,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,115000,20.8,21.3,0,167767873,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,50000,0,0.54,0,167767874,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,55000,0,0.58,0,167767875,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,60000,0,0.69,0,167767876,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,65000,0,1,0,167767877,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,70000,0,1.27,0,167767878,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,75000,0,1.01,0,167767879,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,79000,0.01,0.04,0,167861754,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,80000,0.01,0.04,2,167767880,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,81000,0.02,0.05,0,167767881,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,82000,0.02,0.05,1,167767882,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,83000,0.03,0.06,7,167738967,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,83500,0.03,0.07,0,167738968,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,84000,0.04,0.07,4,167738969,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,84500,0.05,0.08,0,167738970,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,85000,0.05,0.08,0,167738971,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,85500,0.06,0.09,7,167738972,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,86000,0.07,0.1,4,167738973,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,86500,0.09,0.11,1,167738974,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,87000,0.1,0.13,2,167738975,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,87500,0.12,0.15,1,167738976,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,88000,0.14,0.17,18,167738977,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,88500,0.17,0.2,0,167738978,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,89000,0.21,0.24,21,167738979,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,89500,0.25,0.28,86,167738980,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,90000,0.31,0.34,35,167738981,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,90500,0.37,0.41,18,167738982,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,91000,0.46,0.49,86,167738983,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,91500,0.56,0.6,40,167738984,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,92000,0.68,0.71,141,167738985,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,92500,0.82,0.86,48,167738986,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,93000,0.98,1.03,85,167738987,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,93500,1.16,1.22,47,167738988,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,94000,1.39,1.44,15,167738989,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,94500,1.63,1.69,15,167738990,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,95000,1.91,1.97,6,167738991,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,95500,2.21,2.28,10,168257720,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,96000,2.55,2.62,0,167767883,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,96500,2.91,2.99,0,168257721,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,97000,3.3,3.4,2,167767884,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,98000,4.05,4.25,0,167767885,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-11,P,99000,4.85,5.25,0,167767886,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,100000,0.15,0.18,100,166709115,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,101000,0.1,0.13,1,166719094,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,102000,0.07,0.09,1,166719095,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,103000,0.05,0.07,1,166719096,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,104000,0.03,0.06,0,166719097,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,105000,0.02,0.05,0,166709116,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,106000,0.02,0.04,0,166719098,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,107000,0.01,0.04,0,166719099,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,108000,0.01,0.04,0,166719100,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,109000,0.01,0.03,3,166719101,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,110000,0.01,0.98,0,166709117,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,115000,0,1.27,0,166709118,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,120000,0,1.27,0,166709119,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,125000,0,1.18,0,166709120,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,130000,0,0.79,0,166709121,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,135000,0,0.71,0,166709122,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,45000,47.8,50.35,0,166709123,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,50000,42.8,45.35,0,166709124,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,55000,38.3,39.75,0,166709125,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,60000,32.9,34.8,0,166709126,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,65000,27.95,29.65,0,166709127,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,70000,23.9,24.35,0,166709128,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,75000,19,19.4,0,166709129,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,76000,17.95,18.45,0,166719102,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,77000,16.95,17.35,0,166719103,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,78000,16,16.45,0,166719104,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,79000,14.9,15.45,0,166719105,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,80000,14,14.3,1,166709130,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,81000,12.9,13.55,0,166719106,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,82000,11.95,12.5,0,166719107,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,83000,11.05,11.5,0,166719108,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,84000,10.1,10.55,0,166719109,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,85000,9,9.55,1,166709131,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,86000,8.15,8.6,4,166719110,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,87000,7.25,7.6,5,166719111,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,87500,6.7,7.2,0,168257722,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,88000,6.4,6.5,3,166719112,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,88500,5.95,6.05,0,168257723,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,89000,5.5,5.65,1,166719113,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,89500,5.05,5.5,1,168257724,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,90000,4.6,4.75,25,166709132,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,90500,4.2,4.3,1,168257725,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,91000,3.8,3.9,1,166719114,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,91500,3.45,3.55,1,168257726,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,92000,3.05,3.15,123,166719115,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,92500,2.73,2.99,57,168257727,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,93000,2.41,2.49,22,166719116,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,93500,2.11,2.19,51,168257728,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,94000,1.83,1.88,94,166719117,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,94500,1.57,1.63,33,168257729,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,95000,1.33,1.38,841,166709133,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,95500,1.12,1.16,253,168257730,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,96000,0.93,0.97,596,166719118,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,96500,0.76,0.8,144,168257731,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,97000,0.61,0.65,47,166719119,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,98000,0.39,0.42,145,166719120,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,C,99000,0.24,0.27,2,166719121,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,P,100000,5.8,6.35,0,166709134,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,P,101000,6.8,7.25,0,166719122,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,P,102000,7.9,8.25,25,166719123,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,P,103000,8.95,9.25,0,166719124,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,P,104000,9.85,10.25,0,166719125,0,SSGA ACTIVE TRUST,A
2025-04-01,2025-04-17,P,105000,10.8,11.25,0,166709135,0,SSGA ACTIVE TRUST,A
